movieId,title,genres
168568,The Film Critic (2013),Comedy|Drama
8927,Cannonball (1976),Action|Comedy|Drama
275601,The Adventures of Maid Marian (2022),Action|Adventure
278060,His First Cigar (1908),Comedy
229967,Bangistan (2015),Comedy|Drama
212531,The Fairytale of the Three Bears (2013),(no genres listed)
166273,Escape (1948),(no genres listed)
101920,Black Rose Ascension (Kurobara shôten) (1975),Drama
5363,"New Guy, The (2002)",Comedy
241188,Dieses Jahr in Czernowitz (2004),Documentary
230025,Karaoke Crazies (2016),Fantasy|Mystery
101299,"Finger, The (Dedo, El) (2011)",Comedy
124811,The Power and the Glory (1933),Drama
180659,A Call to Remember (1997),Drama
224236,Vampire Virus (2020),Horror|Thriller
176087,Lichtspiel opus I (1921),(no genres listed)
258689,Roadrunner: A Film About Anthony Bourdain (2021),Documentary
26209,"Magic Christian, The (1969)",Comedy
282231,First Love (2022),Drama|Romance
173935,Tokyo Ghoul (2017),Action|Drama|Horror|Thriller
128385,La Legge Violenta Della Squadra Anticrimine (1976),Crime
165139,Wild Oats (2016),Comedy
209025,Am Anfang war es Sünde (1954),Drama
152391,Give Us the Moon (1944),Comedy
149624,Soap Opera (2014),Comedy
68033,Vigilante Force (1976),Action|Adventure|Crime|Drama|Thriller
60981,Fist of the North Star (1986),Action|Animation
281576,It Dawns the Longest Night (2022),Animation|Fantasy|Horror
159951,The Girl Said No (1937),Comedy
163921,Wolf Creek (2016),Crime|Horror|Thriller
3420,...And Justice for All (1979),Drama|Thriller
290133,Commitment Phobia (2021),Comedy|Romance
123371,Struggle in the Valley (1954),(no genres listed)
173895,The Dog in the Manger (1977),Comedy
217425,Spin a Dark Web (1956),Crime|Drama
7368,Never Die Alone (2004),Crime|Drama|Thriller
275157,"Good Luck to You, Leo Grande (2022)",Comedy|Drama
143727,Giovani mariti (1958),(no genres listed)
89007,Recollections of the Yellow House (Recordações da Casa Amarela) (1989),Comedy|Drama
247642,Bram Stoker's Van Helsing (2021),Horror
213369,Radioactive (2020),Drama|Romance
281458,Delivery by Christmas (2022),Comedy|Romance
295861,GAGA (2022),Children
211189,Sodom (2017),Drama|Romance
177769,Euphoria (2017),Drama
7214,Kiss Them for Me (1957),Comedy|Romance|War
267124,Mo Amer: Mohammed in Texas (2021),Comedy
279338,Hired Wife (1940),Comedy
232975,Black Friday (2007),Crime|Drama|Thriller
161103,I Was a Teenage Frankenstein (1957),Horror|Sci-Fi
34643,"Three Stooges Meet Hercules, The (1962)",Comedy|Fantasy
207684,Lucero (2019),Horror|Mystery
121399,The Bell Jar (1979),Drama
196889,Glass (2019),Drama|Horror|Mystery|Sci-Fi|Thriller
275053,The Trial Begins (2007),Drama
254945,Crimson Force (2005),Drama|Sci-Fi
142130,This Is My Love (1954),Drama
72784,Link (1986),Horror|Thriller
267422,One Special Night (1999),Drama|Romance
90868,Higher Ground (2011),Drama
292785,2018 (2023),Action|Adventure|Thriller
257441,Little Women Big Cars (2012),Comedy|Drama
5405,Dakota (1945),Western
90559,TV Junkie (2006),Documentary
3292,"Big Combo, The (1955)",Film-Noir
156911,"Lúcio Flávio, o Passageiro da Agonia (1977)",(no genres listed)
209923,Ordinary Love (2019),(no genres listed)
258847,Modalità aereo (2019),Comedy
7206,Mon Oncle (My Uncle) (1958),Comedy
241358,Run for Your Life: The Fred Lebow Story (2008),Documentary
98507,We Should Not Exist (On ne devrait pas exister) (2006),Comedy|Drama
260731,Freak Weather (1999),(no genres listed)
270028,America Latina (2022),Thriller
130644,The Garden of Sinners - Chapter 5: Paradox Paradigm (2008),Animation
183213,Durant's Never Closes (2015),Crime|Drama
261527,Backpedal (2019),(no genres listed)
177339,Kim Dotcom: Caught in the Web (2017),Documentary
267956,"The Twentieth Century Tramp; or, Happy Hooligan and His Airship (1902)",Sci-Fi
205327,Motherless Brooklyn (2019),Crime|Drama
250176,The Cuckoo Clock (1950),Animation|Comedy
1869,Black Dog (1998),Action|Thriller
287033,Bed Rest (2022),Horror
49615,Triad Election (Election 2) (Hak se wui yi wo wai kwai) (2006),Crime|Drama|Thriller
180477,"Everybody He Is Nice, Everybody He Is Beautiful (1972)",Comedy
240244,President's Day (2010),Comedy|Horror
118508,Off Shotgun (1977),Action|Crime
58146,Witless Protection (2008),Comedy
140775,Houston (2013),(no genres listed)
27781,Svidd Neger (2003),Comedy|Crime|Drama|Horror|Mystery|Romance|Thriller
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
149660,Cold Blood (1975),Thriller
275439,Field Guide To November Days (2010),(no genres listed)
124701,The Girl Who Had Everything (1953),Drama|Romance
247764,The Advocate's Devil (1997),Crime|Drama|Horror
266724,Double Tap (2011),Action|Crime|Drama
203330,The Awareness (2014),Drama|Sci-Fi
201813,Cats and Peachtopia (2018),Animation|Children
84669,Lloyds of London (1936),Drama|Romance|War
97540,"Visiteurs du soir, Les (Devil's Envoys, The) (1942)",Drama|Fantasy|Romance
135959,Universal Soldier III: Unfinished Business (1999),Action|Sci-Fi
86653,"Sky's the Limit, The (1943)",Comedy|Musical|Romance
2341,Dancing at Lughnasa (1998),Drama
183629,The Garden Was Full of Moon (2000),Romance
204148,Jimmy Tupper vs. The Goatman of Bowie (2010),Horror
187581,Ambrosia (2012),Drama
231209,Return to Waterloo (1984),Drama
181559,The Good Cop (2004),Action|Comedy
287825,Conversion (2021),(no genres listed)
208335,Aces Go Places IV: You Never Die Twice (1986),Action
66927,Tokyo.Sora (2002),Drama
177075,The Unnamable II (1993),Horror
235107,Paper Spiders (2020),Drama
278960,Kalt ist die Angst (2017),Drama
196231,Dark Figure of Crime (2018),Crime|Drama|Thriller
226188,"Bloody Nose, Empty Pockets (2020)",Documentary
145440,"Holy God, Here Comes the Passatore! (1973)",(no genres listed)
149875,Cinderella (1957),Drama|Romance
168864,Temps (2016),Comedy|Romance
99525,Soldiers of Fortune (2012),Action|Adventure
243870,Vanishing Son IV (1994),Action|Drama
227132,Terminal Choice (1985),Horror|Thriller
156420,Flying Wild (1941),(no genres listed)
120588,Going Hollywood (1933),Musical|Romance
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
211247,The Black Forest (2018),Horror
249952,"Aliens, Flamingos & Ecstasy - Animated Shorts for Adults (2019)",Animation
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
2442,Hilary and Jackie (1998),Drama
152155,The Preacher's Mistress (2013),Drama
279500,Soft & Quiet (2022),Drama|Thriller
171745,Scrat's Continental Crack-Up: Part 2 (2011),Adventure|Animation|Comedy
148562,Valentina... The Virgin Wife (1975),Comedy
207878,5 in the Afternoon (2017),Comedy|Drama
100270,Love Loves Coincidences (2011),Drama|Romance
282353,Bitter-Sweet (2009),Drama|Romance
157530,Chain Gang Women (1971),Action|Drama
209837,"I Graduated, But... (1929)",Drama
3526,Parenthood (1989),Comedy|Drama
228405,Hunt for the Skinwalker (2018),Documentary
298029,National Theatre Live: Vanya (2024),Drama
150272,Captive (2015),Crime|Drama|Thriller
1730,Kundun (1997),Drama
172473,The Scarlet Flower (1952),Animation|Fantasy
179169,¡Sufre mamón! (1987),Comedy
194983,Air Strike (2018),Action|Adventure|Drama|War
2215,Rich and Strange (1931),Comedy|Romance
222801,Yaara (2020),Action|Crime|Drama
234621,Risky Drinking (2016),Documentary
108149,At Berkeley (2013),Documentary
282767,Tugging Diary (2021),Animation|Documentary
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
147797,Emergency Call (1952),Thriller
100645,Film Noir: Bringing Darkness to Light (2006),Documentary
143925,Broadway Hostess (1935),Drama|Romance
274503,Monsieur Beaucaire (1946),Comedy|Romance
157442,L'opéra de quat'sous (1931),(no genres listed)
165767,Courage for Every Day (1964),Drama
257153,Living in Peril (1997),Comedy|Drama|Thriller
226936,The Legend of Bruce Lee (2010),Action|Drama
190815,The Testimony (2015),Crime|Documentary
208935,Lulu Belle (1948),Drama|Romance
839,"Crow: City of Angels, The (1996)",Action|Thriller
59138,Bernard and Doris (2007),Comedy|Drama
151681,Blood Brother (2013),Documentary
284759,Creature (2023),Drama
256105,Just Me (2020),Drama
167592,The Twelve Gold Medallions (1970),Action|Drama
185655,WWE: The Top 100 Moments In Raw History (2012),Documentary
4076,Two Ninas (1999),Comedy|Romance
934,Father of the Bride (1950),Comedy
108318,"Single Shot, A (2013)",Crime|Drama|Film-Noir|Thriller
270576,The Good Life (1996),Drama
230601,The Lion Standing in the Wind (2015),Drama
177229,Ancien and the Magic Tablet (2017),Animation
174213,The Sealed Room (1909),Drama|Horror
215751,Chal Man Jeetva Jaiye (2017),Drama
235947,Rain (2001),(no genres listed)
124209,Two Girls on Broadway (1940),Romance
154164,404: Error Not Found (2011),Drama|Mystery|Thriller
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
123036,Pagan Love Song (1950),Drama|Romance
155014,Fine Dead Girls (2002),Drama|Thriller
299777,History of Evil (2023),Horror|Thriller
133935,Some Girls Do (1969),Action|Adventure|Comedy
270648,The Wall: Climb For Gold (2022),Documentary
162250,Anita (1972),Drama
212575,Tales of Ginza (1955),Drama
172081,All Inclusive 2 (2013),Comedy
232645,A Second Chance (2019),Romance
248978,Chronicle Mysteries: Recovered (2019),Crime|Mystery
208733,Valley of the Zombies (1946),Horror
886,Bulletproof (1996),Action|Comedy|Crime
247674,Woman in the Mist (1936),(no genres listed)
27882,Riding Giants (2004),Documentary
172057,The Seven Year Hitch (2012),Comedy|Romance
118048,You Must Be Joking! (1965),Comedy
5215,"Oh, Heavenly Dog! (1980)",Comedy|Crime
190621,Big Legend (2018),Action|Horror|Thriller
276739,One Night in Vegas (2013),Drama
220764,Airaa (2019),Drama|Horror
201524,Revisiting 'Fail-Safe' (2000),Documentary
178147,Beatles Stories (2011),Documentary
183693,Escape from East Berlin (1962),Drama
164637,Nothing So Strange (2002),(no genres listed)
196565,Clara's Ghost (2018),Children|Comedy|Drama|Thriller
60234,"Shock, The (1923)",Crime|Drama
79057,Predators (2010),Action|Sci-Fi|Thriller
284781,Break My Fall (2011),Drama
292931,Father & Soldier (2023),Drama|War
212693,Hakkunde (2017),Comedy|Drama
25980,Gate of Hell (Jigokumon) (1953),Drama|Romance
98246,"Seafarers, The (1953)",Documentary
201258,It's Us (2016),Comedy|Drama|Romance
111762,Mikra Anglia (2013),Drama|Romance
122389,The Fastest Guitar Alive (1967),Comedy|Western
175581,Dock Ellis & The LSD No-No (2010),Animation
163400,White Wilderness (1958),(no genres listed)
195255,They'll Love Me When I'm Dead (2018),Documentary
81688,Habit (1995),Drama|Horror|Romance
227703,Secrets of the Saqqara Tomb (2020),Documentary
132586,The Four Year Plan (2011),Documentary
286535,Russie - Le laboratoire syrien (2022),Documentary
152079,London Has Fallen (2016),Action|Crime|Thriller
1350,"Omen, The (1976)",Horror|Mystery|Thriller
288473,All the World Is Sleeping (2023),Drama
214926,Torpedo (2019),Action|Adventure|Comedy|War
292763,TAYLOR SWIFT | THE ERAS TOUR (2023),
298645,La guerra degli Antò (1999),Comedy|Drama
204092,The Eternal Wave (1958),(no genres listed)
152232,Bunker Palace Hôtel (1989),Sci-Fi
161336,Author: The JT LeRoy Story (2016),Documentary
138940,Duska (2007),Drama
254476,I Want What I Want (1972),(no genres listed)
122793,Skyjacked (1972),Action|Thriller
199490,The Banker (1989),Crime|Horror|Thriller
145867,Blue Fin (1978),Adventure|Children|Drama
174263,Humorous Phases of Funny Faces (1906),Animation|Comedy
79276,"Pont du Nord, Le (1981)",Comedy|Fantasy|Mystery
222849,Allie & Me (1997),(no genres listed)
256907,Kaatskill Kannibals (2020),Horror
132930,Demon Rage (Emanuelle e Françoise) (1975),Horror
295055,Three Blind Mice (2023),Horror
4500,Drowning by Numbers (1988),Comedy|Drama
1578,"Innocent Sleep, The (1996)",Crime
263405,Nightmare Alley (2021),Crime|Drama|Mystery
285761,Paint (2023),Comedy|Drama
248430,The Giraffe (1998),Thriller
178047,Call of the Wolf (2017),Adventure|Drama|Thriller
135833,One-Armed Boxer (1972),Action|Adventure
231693,The Bill Collector (2010),Comedy|Drama
90286,"I Am My Films - A Portrait of Werner Herzog (Was ich bin, sind meine Filme) (1979)",Documentary
236863,Within Temptation: Elements (2012),
194346,The Vanished (2018),Thriller
251306,Morgue (2019),Horror
95137,"Needle, The (Igla) (1988)",Drama|Thriller
248034,Dawn of the Beast (2021),Horror|Thriller
164053,Belli di papà (2015),(no genres listed)
103135,Looking for Palladin (2008),Comedy
130908,Blue Tornado (1991),Action|Sci-Fi|Thriller
121612,Trapped in the Closet: Chapters 23-33 (2012),Comedy|Crime|Drama|Musical
43608,Panic in Year Zero! (1962),Horror|Sci-Fi|Thriller
4062,Mystic Pizza (1988),Comedy|Drama|Romance
267204,Lost (2004),Action|Thriller
142604,Pay the Ghost (2015),Horror|Thriller
170987,The Covenant (2017),Horror
113862,"Guest, The (2014)",Thriller
231263,Post Mortem (2021),Horror|Mystery|Thriller
154370,Kiss and Run (2002),(no genres listed)
71,Fair Game (1995),Action
157067,Five Evenings (1979),Drama|Romance
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller
276681,Love in Action (2010),Drama|Romance
53435,Hostel: Part II (2007),Crime|Horror|Thriller
277454,Kutsal Damacana (2007),Comedy|Fantasy
230087,Do or Die (2001),Drama
294621,School Society (2022),Comedy
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
1404,Night Falls on Manhattan (1996),Crime|Drama
143801,Noi donne siamo fatte così (1971),Comedy
266760,Reign of the Superwomen (2021),Documentary
245266,Meet the Fleet (1940),War
215471,"The Chef, The Actor, The Scoundrel (2013)",Action|Comedy
136958,Mortuary (1983),Horror
121326,The Blood of Fu Manchu (1968),Adventure|Crime|Horror
186937,Hypersomnia (2016),Fantasy|Horror|Mystery|Thriller
167004,Forbidden Love Game (1975),Comedy|Crime|Drama
239548,Do It for Uncle Manny (2002),Comedy
248876,Senior Entourage (2021),Comedy
191301,Iddarammayilatho (2013),Action|Comedy|Romance
279224,Kadamban (2017),Action
196203,1210 (2012),Drama
274831,Montana Story (2022),Drama
237055,Tail Spin (1939),Drama
138362,A Special Day (2012),Drama
224527,Miss Marx (2020),Drama
177467,Und abends in die Scala (1958),(no genres listed)
136020,Spectre (2015),Action|Adventure|Crime
100411,"Foreigner, The (1978)",Drama
5116,Designing Woman (1957),Comedy
165587,The Admirer (2012),Drama|Romance
210069,Of Girls and Horses (2014),Drama
213459,"¿Pero no vas a cambiar nunca, Margarita? (1978)",Comedy
4225,"Dish, The (2001)",Comedy
272265,Evidence of Harm (2015),(no genres listed)
8617,Butterfield 8 (1960),Drama
128782,Twelve Plus One (1969),Comedy
191965,Comedy Central Roast of Bruce Willis (2018),Comedy
208285,White Rabbit (2018),Comedy|Drama
252326,The Fiancee (1980),Drama
173757,Up in the World (1956),Comedy
31932,Fallen Angel (1945),Crime|Film-Noir|Mystery|Romance
281412,Only a Mother (1949),Drama
244988,Christmas in the Highlands (2019),Romance
81979,"Monk and the Fish, The (Le moine et le poisson) (1994)",Animation|Musical
284999,Freibad (2022),Comedy
176463,High Class Call Girls (2015),Documentary
254282,Baja Oklahoma (1988),(no genres listed)
144029,The Hitcher II: I've Been Waiting (2003),Action|Thriller
164967,How to Make a Monster (1958),Horror|Sci-Fi
183367,Sticky Notes (2016),Comedy|Drama
191735,Wild Berries (2003),Comedy|Drama
6699,Once Upon a Time in the Midlands (2002),Drama
141946,Meru (2015),Action|Adventure|Documentary
297741,Three Little Pigskins (1934),Comedy
212235,Bratz Passion 4 Fashion Diamondz (2006),Animation
222769,Black Lizard (1962),Drama|Mystery
165187,Roller Blade Warriors: Taken by Force (1989),Sci-Fi
72958,Mum & Dad (2008),Horror
287265,Trás-os-Montes (1976),Documentary
38001,Man to Man (2005),Drama
41212,Mondovino (2004),Documentary
131745,Baby Love (1984),Comedy|Drama
298849,The Astronaut (2023),Comedy|Drama
123034,Aces Go Places V: The Terracotta Hit (1989),Action
139626,The Human Experiment (2015),Documentary
135945,Bottoms Up (2006),Comedy
103382,"Last Seven, The (2010)",Horror|Mystery|Thriller
160402,Rags (2012),Comedy|Drama
105416,Germany Pale Mother (1980),Drama|War
271907,South Bureau Homicide (2016),Crime|Documentary
260583,Outlaw's Buckle (2021),Crime|Drama
287211,The Fire Alarm (1935),Animation|Children|Comedy
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
252596,Fingerprints (2006),Horror|Mystery|Thriller
126108,Diario de un skin (2005),Documentary
171455,Fabricated City (2017),Action|Crime
8871,"Last Shot, The (2004)",Comedy
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
240634,A Writer's Odyssey (2021),Action|Drama|Fantasy
124306,New World Disorder (1999),Action|Thriller
263083,Under the Volcano (2021),Documentary
141347,Watusi (1959),Action|Adventure
290105,You Are So Not Invited to My Bat Mitzvah (2023),Comedy
147720,Young Tiger (2015),Drama
147998,Away All Boats (1956),War
278362,The Love Expert (1920),Comedy|Romance
191125,Pharos of Chaos (1983),Documentary
189049,Adventures In Public School (2017),Comedy
111255,"Wednesday!, A (2008)",Action|Drama|Thriller
56651,Seduced and Abandoned (Sedotta e abbandonata) (1964),Comedy|Drama
286243,Wages of Sin (2006),Horror
283841,PROTOTYPE (2017),Sci-Fi
267006,In the Devil's Courthouse,(no genres listed)
113610,Adventures of the Penguin King (2012),Adventure|Children|Documentary|Drama
120815,Patton Oswalt: Werewolves and Lollipops (2007),Comedy
110324,"Missing Picture, The (L'image manquante) (2013)",Documentary
103422,"Beach Boys: An American Family, The (2000)",Documentary|Drama
1568,MURDER and murder (1996),Crime|Drama|Mystery
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
60609,Death Note (2006),Adventure|Crime|Drama|Horror|Mystery
265116,Shed of the Dead (2019),Comedy|Horror
6179,"Prayer for the Dying, A (1987)",Action|Drama
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller
223854,Gabriela (1950),Drama
115671,"Dancing Masters, The (1943)",Comedy|Romance
286369,Little Richard: I Am Everything (2023),Documentary
216505,That Old Dream That Moves (2001),Comedy|Drama
8128,Au revoir les enfants (1987),Drama
6936,Elf (2003),Children|Comedy|Fantasy
208989,The Cat and the Moon (2019),Drama
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
6114,Permanent Vacation (1982),Drama
44595,Resurrection (1980),Drama|Fantasy
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
155872,The Perfect House (2012),Horror
38320,Valerie and Her Week of Wonders (Valerie a týden divu) (1970),Adventure|Drama|Fantasy
195871,An Ethics Lesson (2013),Drama|Thriller
132890,Toto and his Sisters (2014),(no genres listed)
245136,The Fallout (2021),Drama
103324,"Vampire, The (1957)",Horror|Sci-Fi|Thriller
1809,Fireworks (Hana-bi) (1997),Crime|Drama
158553,The Gypsy and the Gentleman (1958),(no genres listed)
3916,Remember the Titans (2000),Drama
69995,Tokyo Sonata (2008),Drama
169452,Shyness Machine Girl (2009),Action|Comedy|Sci-Fi
173913,Center of My World (2016),Children|Drama
123886,Leathernose (1952),Drama
93492,Like Water (2011),Documentary
106284,Back Pay (1930),Drama|Romance
164387,Maigret Sets A Trap (2016),Crime|Drama|Mystery
104677,King Cobra (1999),Horror|Sci-Fi
130930,House of Whipcord (1974),Horror
159546,Blue Angel Cafe (1989),Drama
181711,Akaton mies (1983),Comedy
188273,Fits and Starts (2017),Comedy
292709,End of the Season (2017),Drama
257439,The Bouquet (2013),Children|Drama
290215,The Good Mother (2023),Crime|Drama|Thriller
130456,Among the Living (1941),(no genres listed)
163388,The Mouse Comes to Dinner (1945),Animation|Comedy
249678,Freedom River (1971),(no genres listed)
1882,Godzilla (1998),Action|Sci-Fi|Thriller
280292,Tills solen går upp (2021),(no genres listed)
195749,Trezor (2018),Thriller
173977,The Vanishing Lady (1896),(no genres listed)
195175,Monster Party (2018),Horror
217573,5G Zombies (2020),Horror
86576,"Light Bulb Conspiracy, The (2010)",Documentary
284689,Werewolf Cabal (2022),Horror
219490,The Amaranth (2018),Mystery|Sci-Fi|Thriller
3203,Dead Calm (1989),Thriller
254758,The Greenhouse (2021),Drama|Fantasy
283985,Isi & Disi - Alto voltaje (2006),Adventure|Comedy
158815,Chasing Leprechauns (2013),Comedy|Romance
218487,Long Gone Summer (2020),Documentary
297485,The Purple Monster Strikes (1945),Action|Sci-Fi
198963,My War (2016),War
238822,Cactus Jack (2021),Drama|Horror|Thriller
214268,Zelyonyy teatr v Zemfire (2008),Documentary
4371,Baby Boy (2001),Crime|Drama
198091,Taxi Driver (2015),(no genres listed)
192025,Bottle Rocket (1994),Comedy|Crime
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
167908,Beyond the Call of Duty (1992),(no genres listed)
266422,Red Stone (2021),Crime|Thriller
117596,Devil's Doorway (1950),Western
123868,The Jayhawkers (1959),Action|Western
210383,From Vegas to Macau II (2015),Comedy
88674,Edison Kinetoscopic Record of a Sneeze (1894),Documentary
230095,23 Walks (2020),Drama|Romance
89327,Love Ranch (2010),Comedy|Drama|Romance
281534,"It's a Mystery, Charlie Brown (1974)",Animation|Comedy
120604,Her Man Gilbey (1944),Comedy|Romance|War
285485,Taming of the Shrew (2013),Comedy
116535,Scarecrow (2002),Action|Comedy|Drama|Horror
145224,Bigfoot (2008),Children
201500,Laaf Wa Dawaraan (2016),Comedy|Drama
296345,Holly (2024),Drama
250574,Haredevil Hare (1948),Animation|Children|Comedy|Sci-Fi
2808,Universal Soldier (1992),Action|Sci-Fi
168230,Troublemaker (1988),Comedy|Crime
214340,blank 13 (2018),Children|Drama
255847,Bedevilled Rabbit (1957),Animation|Children|Comedy
145702,Werewolf in a Girl's Dormitory (1961),Horror|Mystery
159325,Fant,(no genres listed)
159133,Visions of Frank (2007),Animation
158611,The Weight of Chains (2010),Documentary
44663,"Caiman, The (Il caimano) (2006)",Comedy|Drama|Romance
120400,Free Ride (2013),Action|Drama|Thriller
201260,Purgatory Flats (2003),(no genres listed)
104213,Growing Pains (1984),Comedy
272723,Isabella (2021),Drama
97254,Shakespeare-Wallah (1965),Drama
99798,Somewhere in Palilula (Undeva la Palilula) (2012),Drama
83138,Erasing David (2010),Documentary
271711,Displaced (2022),Documentary|Drama
138766,Never Ever (1997),Drama
49735,Another Gay Movie (2006),Comedy
243226,Love Pain Sevdah (2019),Drama
56508,Starting Out in the Evening (2007),Drama
246534,Time Warp: The Greatest Cult Films of All-Time - Vol. 3: Comedy and Camp (2020),Documentary
282771,"Fish, Football and Girls (1968)",Comedy
26277,Slither (1973),Comedy|Crime|Thriller
273977,365 Days: This Day (2022),Drama|Romance
130744,"Nana, the True Key of Pleasure (1983)",Comedy|Drama
143757,Il bell'Antonio (1960),Drama
215543,Dead Right (1993),Action|Comedy|Crime
74107,Together Again (1944),Comedy
289759,Gadar 2 (2023),Action|Drama|Thriller
252002,Project Eden: Vol. I (2017),Mystery|Sci-Fi|Thriller
125461,Stage Struck (1925),(no genres listed)
143450,Morlang (2001),Drama|Romance|Thriller
282189,The Mistress (2012),Drama|Romance
253772,The Deep House (2021),Horror
236493,The Magic School Bus Rides Again in the Zone (2020),(no genres listed)
250570,What's Cookin' Doc? (1944),Animation|Comedy
274731,The Shield of Honor (1927),Crime|Drama
137212,Blowing Wild (1953),Western
173045,Teen-Age Strangler (1964),Horror|Thriller
203475,Love in Magic (2005),Comedy|Romance
111044,"Golden Christmas, A (2009)",Children|Comedy|Romance
161416,Top Secret (1952),(no genres listed)
156958,Young Girls of Wilko (1979),Drama|Romance
41792,"Organization, The (1971)",Crime|Drama|Thriller
120426,Gambler V: Playing for Keeps (1994),Western
7036,Teen Wolf (1985),Comedy|Fantasy
6374,"In-Laws, The (2003)",Comedy
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller
212983,Madame Butterfly (2009),(no genres listed)
282575,Jaya Jaya Jaya Jaya Hey (2022),Children|Comedy|Drama
216346,Indefinite Pitch (2016),(no genres listed)
121539,White Fang and the Gold Diggers (1975),Adventure|Comedy|Western
215835,Two Against the World (1936),Crime|Drama
189105,Class Rank (2018),Comedy
217326,All the Cities of the North (2016),Drama
141513,Fort Tilden (2014),Comedy
111562,Ambush at Dark Canyon (Dark Canyon) (2012),Western
299875,Hotel Desire (2011),Drama|Romance
113495,"Act of Murder, An (Live Today for Tomorrow) (1948)",Crime|Drama|Film-Noir
134796,Bitter Lake (2015),Documentary
104453,"Marva Collins Story, The (1981)",Documentary|Drama
130089,Crazy Beautiful You (2015),(no genres listed)
184895,The Four Skulls of Jonathan Drake (1959),Horror|Mystery
245386,Once Upon a Christmas Miracle (2018),Drama|Romance
136431,Pappa ante Portas (1991),Comedy
231983,Ghoul Scout Zombie Massacre (2018),Comedy|Horror
131188,A Man To Remember (1938),Drama|Romance
249686,Quasi at the Quackadero (1976),Animation|Comedy
7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery
243092,Black Flowers (2009),Thriller
128231,Shadow (1971),Comedy|Drama|Fantasy|Romance
2608,Heaven (1998),Thriller
69803,Pinchcliffe Grand Prix (Flåklypa Grand Prix) (1975),Adventure|Animation|Children|Comedy
270346,Kimi (2022),Thriller
258683,Dief! (1981),Documentary
279066,The Garden (1968),Comedy|Drama
123294,They Fought for Their Motherland (1975),Drama|War
146632,Aayitha Ezhuthu (2004),Action|Drama|Romance
115086,California Casanova (1991),Comedy
32721,Battle of the Bulge (1965),Action|Drama|War
277338,Seven Mummies (2006),Action|Adventure|Horror|Thriller
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
144218,Chez Nous (2013),Comedy|Drama
243798,Immi the Vegan (2021),(no genres listed)
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
248166,City Rats (2009),Drama
144570,Kung Fu Chefs (2009),Action|Comedy
130480,I Walk Alone (1948),Action|Drama|Thriller
153832,We Were Once a Fairytale (2008),Action
91037,From Beyond the Grave (Creatures) (1974),Horror
275999,Diamond Hands: The Legend of WallStreetBets (2022),Documentary
90811,Glasses (Megane) (2007),Comedy|Drama
298033,Hammarskjöld – Fight For Peace (2023),Drama|Thriller|War
203879,The Nobodies (2018),Comedy|Drama|Horror
252646,False Positive (2021),Horror
90112,First Love (1939),Comedy|Musical
152187,Ticky Tacky (2014),Comedy|Drama
112515,"Babadook, The (2014)",Drama|Horror|Thriller
191879,Psycho Sleepover (2008),Horror
244398,Finn (2013),Children
196007,The Go-Between (2015),Drama
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller
195761,The World Before Your Feet (2018),Documentary
121656,Smart Woman (1948),Drama|Romance
176967,Unforgettable (2016),Drama|Romance
236405,Duel in the Jungle (1954),Adventure
1328,"Amityville Curse, The (1990)",Horror
90526,Beginning of the Great Revival (a.k.a. The Founding of a Party) (2011),Drama|IMAX
252770,Gatao: The Last Stray (2021),Action|Crime
245030,Calling It Quits (2009),Drama
235603,The Relationtrip (2017),Comedy
116453,Hateship Loveship (2013),Drama
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
151629,World Without End (2012),Drama|Romance
208046,Täydellinen joulu (2019),Comedy
202836,Angel III: The Final Chapter (1988),Action|Thriller
115524,Why Me? (1990),Action|Adventure|Comedy|Crime
174221,A Calamitous Elopement (1908),(no genres listed)
274851,The Purple Horizon (1971),Romance|War
103303,Yamla Pagla Deewana 2 (2013),Action|Comedy|Drama
